equipmentId;timestamp;value
EQ-54;2023-01-30T17:28:03.000-05:00;33.55
EQ-27;2023-07-14T14:43:51.000-05:00;36.31
EQ-05;2023-04-15T14:42:49.000-05:00;22.08
EQ-35;2024-04-30T07:24:06.000-05:00;21.94
EQ-70;2023-08-30T09:24:35.000-05:00;28.52
EQ-59;2024-04-28T09:27:43.000-05:00;24.78
EQ-54;2024-03-10T16:28:23.000-05:00;33.42
EQ-05;2023-01-02T20:12:31.000-05:00;39.83
EQ-17;2024-01-30T17:45:04.000-05:00;30.24
EQ-87;2023-12-24T16:35:47.000-05:00;39.59
EQ-26;2024-08-06T05:21:06.000-05:00;28.34
EQ-20;2023-10-02T08:31:50.000-05:00;37.09
EQ-40;2023-07-31T21:16:28.000-05:00;22.54
EQ-93;2024-04-14T22:15:54.000-05:00;39.86
EQ-16;2024-02-15T04:03:41.000-05:00;31.14
EQ-58;2024-02-23T13:44:11.000-05:00;22.79
EQ-94;2023-04-24T05:41:19.000-05:00;37.7
EQ-51;2023-02-20T14:47:19.000-05:00;34.63
EQ-28;2024-01-21T21:47:40.000-05:00;37.03
EQ-81;2024-04-28T21:11:42.000-05:00;33.81
EQ-86;2023-07-11T07:49:13.000-05:00;22.03
EQ-09;2024-02-11T09:12:46.000-05:00;28.29
EQ-04;2023-03-06T13:40:21.000-05:00;26.99
EQ-88;2024-02-07T15:13:36.000-05:00;33.6
EQ-03;2023-10-25T19:21:07.000-05:00;23.03
EQ-92;2024-02-17T17:02:11.000-05:00;25.0
EQ-91;2024-05-16T11:38:29.000-05:00;39.59
EQ-31;2024-04-25T09:58:05.000-05:00;22.41
EQ-64;2024-06-26T08:14:18.000-05:00;38.14
EQ-76;2024-06-05T05:17:35.000-05:00;25.33
EQ-47;2023-04-02T23:08:48.000-05:00;32.44
EQ-12;2024-04-24T15:40:37.000-05:00;27.99
EQ-32;2024-06-17T05:13:28.000-05:00;24.17
EQ-89;2024-08-27T09:39:23.000-05:00;25.94
EQ-27;2023-11-11T05:33:58.000-05:00;32.03
EQ-61;2024-06-04T21:29:35.000-05:00;27.08
EQ-97;2024-07-21T05:07:38.000-05:00;35.28
EQ-67;2023-06-24T23:41:42.000-05:00;29.5
EQ-31;2024-02-22T10:54:45.000-05:00;34.31
EQ-84;2024-05-11T22:15:20.000-05:00;33.3
EQ-42;2023-04-17T16:52:31.000-05:00;31.5
EQ-12;2023-07-23T09:26:36.000-05:00;24.21
EQ-15;2023-02-14T03:51:43.000-05:00;36.78
EQ-45;2023-11-14T08:58:14.000-05:00;24.6
EQ-90;2024-07-17T11:36:54.000-05:00;37.12
EQ-31;2023-01-28T20:55:28.000-05:00;33.89
EQ-23;2023-02-15T10:16:44.000-05:00;30.79
EQ-40;2023-04-04T03:47:15.000-05:00;39.75
EQ-82;2024-05-25T19:43:45.000-05:00;38.78
EQ-59;2024-05-29T11:15:35.000-05:00;32.99
EQ-77;2024-07-30T04:02:26.000-05:00;31.07
EQ-41;2023-06-25T04:10:03.000-05:00;32.01
EQ-64;2023-07-14T15:50:14.000-05:00;38.82
EQ-75;2023-04-07T08:52:53.000-05:00;37.62
EQ-63;2024-03-11T22:04:30.000-05:00;23.52
EQ-35;2023-10-15T13:31:34.000-05:00;33.19
EQ-80;2023-08-06T19:19:30.000-05:00;33.44
EQ-51;2024-06-20T04:58:03.000-05:00;31.6
EQ-34;2023-02-14T23:32:23.000-05:00;28.6
EQ-94;2023-09-08T07:15:52.000-05:00;24.21
EQ-89;2023-04-30T19:07:40.000-05:00;25.58
EQ-69;2024-04-13T07:44:42.000-05:00;30.77
EQ-90;2023-04-24T23:40:31.000-05:00;38.52
EQ-78;2023-07-11T03:54:00.000-05:00;25.74
EQ-49;2024-08-02T23:30:49.000-05:00;36.35
EQ-66;2023-07-21T09:53:57.000-05:00;38.35
EQ-64;2024-01-18T23:20:14.000-05:00;33.91
EQ-22;2023-05-03T05:02:12.000-05:00;37.32
EQ-69;2023-10-11T11:33:03.000-05:00;30.87
EQ-79;2024-07-26T16:30:23.000-05:00;25.7
EQ-16;2023-06-09T05:51:52.000-05:00;23.08
EQ-25;2023-05-16T13:23:00.000-05:00;23.46
EQ-04;2024-07-02T15:47:31.000-05:00;28.48
EQ-58;2024-03-24T01:58:38.000-05:00;39.16
EQ-03;2024-02-17T10:57:37.000-05:00;38.37
EQ-04;2023-09-05T08:09:41.000-05:00;22.35
EQ-42;2023-11-28T05:49:42.000-05:00;33.26
EQ-18;2023-03-29T21:22:42.000-05:00;31.81
EQ-05;2024-02-10T03:57:06.000-05:00;39.81
EQ-32;2024-07-08T12:40:30.000-05:00;22.34
EQ-87;2024-02-07T08:00:44.000-05:00;21.48
EQ-55;2023-07-14T06:26:17.000-05:00;32.75
EQ-35;2023-07-04T08:00:04.000-05:00;22.99
EQ-01;2023-09-28T01:27:14.000-05:00;26.63
EQ-66;2024-06-17T01:59:28.000-05:00;30.13
EQ-32;2023-04-24T21:46:44.000-05:00;25.4
EQ-63;2024-02-26T21:26:54.000-05:00;39.07
EQ-89;2023-05-04T07:13:44.000-05:00;23.66
EQ-47;2024-09-01T02:56:09.000-05:00;34.4
EQ-23;2024-08-16T05:52:53.000-05:00;38.99
EQ-04;2024-01-19T19:18:02.000-05:00;34.23
EQ-74;2024-03-14T16:53:18.000-05:00;21.88
EQ-18;2024-06-19T04:57:57.000-05:00;34.15
EQ-47;2023-01-21T17:16:29.000-05:00;28.39
EQ-27;2023-03-17T19:57:55.000-05:00;31.68
EQ-52;2023-01-11T11:05:09.000-05:00;28.36
EQ-13;2023-05-28T03:50:17.000-05:00;33.72
EQ-10;2024-03-04T10:21:26.000-05:00;25.56
EQ-96;2024-05-12T11:31:20.000-05:00;39.74
EQ-48;2024-04-02T14:32:43.000-05:00;25.69
EQ-87;2023-09-01T01:08:33.000-05:00;24.14
EQ-86;2024-06-14T23:23:40.000-05:00;26.36
EQ-44;2024-06-21T14:30:32.000-05:00;21.16
EQ-49;2024-06-11T01:50:57.000-05:00;36.29
EQ-26;2023-05-05T15:32:14.000-05:00;23.32
EQ-27;2023-12-25T04:17:07.000-05:00;22.67
EQ-68;2023-08-29T17:56:58.000-05:00;21.71
EQ-97;2023-08-19T11:09:09.000-05:00;33.42
EQ-76;2024-02-26T19:00:57.000-05:00;38.51
EQ-05;2024-09-13T07:31:41.000-05:00;31.7
EQ-70;2024-09-22T02:59:06.000-05:00;35.24
EQ-73;2024-06-11T03:12:49.000-05:00;28.26
EQ-44;2023-11-17T14:29:28.000-05:00;37.37
EQ-86;2024-02-15T13:29:17.000-05:00;35.85
EQ-36;2024-05-04T21:36:26.000-05:00;21.12
EQ-44;2023-11-08T20:20:04.000-05:00;35.9
EQ-31;2023-05-27T13:19:46.000-05:00;21.2
EQ-26;2023-04-06T07:50:34.000-05:00;33.4
EQ-49;2023-02-10T13:36:01.000-05:00;22.2
EQ-88;2024-08-25T11:47:35.000-05:00;35.02
EQ-21;2024-07-23T19:10:19.000-05:00;38.15
EQ-63;2024-04-15T22:05:36.000-05:00;34.59
EQ-51;2023-01-29T04:41:58.000-05:00;34.08
EQ-39;2024-06-27T17:10:16.000-05:00;20.61
EQ-87;2023-10-30T10:15:40.000-05:00;31.17
EQ-33;2023-12-23T16:44:47.000-05:00;38.02
EQ-85;2023-11-21T06:52:47.000-05:00;30.5
EQ-15;2024-04-16T02:13:21.000-05:00;29.61
EQ-01;2023-08-24T15:27:34.000-05:00;23.35
EQ-75;2023-08-05T09:20:26.000-05:00;33.65
EQ-19;2024-03-17T10:27:30.000-05:00;35.88
EQ-17;2023-02-27T23:38:39.000-05:00;29.25
EQ-28;2023-06-29T15:21:47.000-05:00;38.22
EQ-52;2024-08-17T18:30:53.000-05:00;28.84
EQ-97;2023-04-17T13:35:41.000-05:00;35.67
EQ-93;2023-11-05T17:53:04.000-05:00;30.74
EQ-16;2023-01-10T17:33:30.000-05:00;20.41
EQ-09;2023-11-07T01:10:21.000-05:00;25.49
EQ-83;2023-01-15T03:59:36.000-05:00;22.24
EQ-30;2024-09-03T18:51:31.000-05:00;22.97
EQ-45;2024-06-01T01:35:12.000-05:00;24.36
EQ-32;2023-12-26T19:25:56.000-05:00;26.8
EQ-77;2024-03-20T15:34:42.000-05:00;33.6
EQ-93;2023-09-13T09:11:16.000-05:00;22.65
EQ-92;2024-09-17T12:32:47.000-05:00;35.29
EQ-43;2023-06-18T06:52:40.000-05:00;34.31
EQ-85;2023-11-24T17:02:36.000-05:00;20.7
EQ-49;2024-05-12T06:26:37.000-05:00;37.22
EQ-76;2024-08-23T11:15:17.000-05:00;32.89
EQ-04;2023-11-25T18:36:45.000-05:00;32.62
EQ-46;2023-05-23T23:19:24.000-05:00;21.74
EQ-13;2024-09-19T00:39:28.000-05:00;26.06
EQ-89;2023-02-11T01:06:21.000-05:00;31.92
EQ-42;2024-09-18T06:57:55.000-05:00;34.05
EQ-60;2024-02-18T12:33:23.000-05:00;28.44
EQ-90;2024-06-30T05:35:12.000-05:00;30.24
EQ-62;2023-11-08T21:06:55.000-05:00;20.6
EQ-07;2024-06-08T16:40:40.000-05:00;34.06
EQ-28;2023-07-29T00:11:36.000-05:00;23.84
EQ-62;2023-10-20T06:10:47.000-05:00;20.52
EQ-17;2023-06-13T10:03:33.000-05:00;30.56
EQ-05;2023-07-08T17:35:34.000-05:00;37.01
EQ-71;2023-08-04T20:46:42.000-05:00;21.13
EQ-22;2024-04-07T19:07:18.000-05:00;27.5
EQ-78;2023-06-07T16:21:14.000-05:00;35.88
EQ-08;2023-11-30T09:10:00.000-05:00;20.27
EQ-88;2023-05-23T11:10:33.000-05:00;20.31
EQ-55;2023-12-26T03:51:52.000-05:00;38.21
EQ-01;2024-04-01T04:30:46.000-05:00;34.46
EQ-59;2024-06-05T08:54:00.000-05:00;23.46
EQ-68;2023-08-20T19:37:51.000-05:00;29.88
EQ-66;2023-12-26T14:11:05.000-05:00;31.81
EQ-59;2024-08-08T07:35:55.000-05:00;39.29
EQ-07;2024-08-02T05:34:29.000-05:00;36.93
EQ-18;2023-12-19T11:41:13.000-05:00;25.18
EQ-64;2024-08-25T14:39:49.000-05:00;36.53
EQ-21;2024-08-17T00:10:30.000-05:00;23.04
EQ-02;2023-01-09T22:21:26.000-05:00;27.58
EQ-33;2024-06-04T01:34:32.000-05:00;32.07
EQ-17;2023-10-19T23:06:03.000-05:00;25.74
EQ-29;2024-01-09T08:55:03.000-05:00;39.46
EQ-53;2024-03-01T11:53:13.000-05:00;37.61
EQ-33;2024-02-03T11:40:40.000-05:00;23.62
EQ-60;2024-09-10T06:07:50.000-05:00;29.47
EQ-96;2023-07-18T18:48:19.000-05:00;38.37
EQ-34;2024-06-29T11:32:41.000-05:00;34.08
EQ-13;2023-02-06T20:29:53.000-05:00;39.74
EQ-70;2024-07-31T23:00:14.000-05:00;32.7
EQ-23;2023-08-19T07:13:20.000-05:00;31.61
EQ-07;2023-06-24T14:31:13.000-05:00;22.89
EQ-76;2024-06-25T01:24:07.000-05:00;25.73
EQ-37;2023-01-09T09:33:06.000-05:00;34.0
EQ-19;2023-04-13T10:38:56.000-05:00;26.49
EQ-16;2023-04-01T20:28:11.000-05:00;20.1
EQ-31;2024-05-21T21:41:05.000-05:00;24.94
EQ-77;2024-03-06T05:17:36.000-05:00;38.27
EQ-37;2023-07-19T19:17:15.000-05:00;34.72
EQ-35;2023-09-29T18:28:39.000-05:00;23.22
EQ-30;2024-09-03T15:33:10.000-05:00;31.51
EQ-01;2024-03-17T14:30:30.000-05:00;34.69
EQ-68;2023-07-27T02:31:28.000-05:00;20.39
EQ-27;2024-05-08T18:53:00.000-05:00;31.54
EQ-58;2023-06-06T07:21:20.000-05:00;28.08
EQ-77;2024-01-06T20:48:13.000-05:00;22.7
EQ-21;2023-02-18T00:21:43.000-05:00;27.16
EQ-53;2023-07-25T10:06:54.000-05:00;20.15
EQ-60;2023-07-03T04:23:41.000-05:00;37.16
EQ-87;2023-02-08T06:00:12.000-05:00;29.13
EQ-86;2024-08-26T10:52:42.000-05:00;35.93
EQ-38;2023-05-24T07:57:11.000-05:00;26.16
EQ-95;2024-08-09T15:11:40.000-05:00;26.42
EQ-21;2023-11-29T22:41:49.000-05:00;30.58
EQ-68;2024-01-18T23:15:19.000-05:00;26.91
EQ-86;2023-08-09T12:40:23.000-05:00;34.48
EQ-04;2023-09-27T08:58:47.000-05:00;22.17
EQ-53;2024-02-08T04:19:36.000-05:00;25.59
EQ-36;2024-01-17T13:20:24.000-05:00;22.65
EQ-33;2024-08-31T02:57:07.000-05:00;20.58
EQ-40;2023-07-20T03:24:00.000-05:00;30.8
EQ-44;2023-11-19T23:42:09.000-05:00;27.35
EQ-17;2023-10-06T15:35:48.000-05:00;22.48
EQ-11;2023-07-06T15:19:41.000-05:00;26.61
EQ-01;2023-08-03T00:34:46.000-05:00;34.88
EQ-15;2023-01-22T19:00:51.000-05:00;38.88
EQ-16;2024-01-09T01:41:47.000-05:00;27.33
EQ-06;2023-09-04T04:47:10.000-05:00;39.53
EQ-51;2023-04-12T13:15:34.000-05:00;26.59
EQ-76;2024-02-20T07:55:59.000-05:00;34.4
EQ-96;2024-05-13T10:13:29.000-05:00;29.58
EQ-91;2023-09-06T04:08:51.000-05:00;34.36
EQ-81;2024-05-11T09:35:49.000-05:00;30.73
EQ-44;2024-02-22T14:10:31.000-05:00;24.46
EQ-36;2023-01-05T04:43:29.000-05:00;36.86
EQ-68;2023-07-12T20:24:45.000-05:00;21.49
EQ-45;2023-12-10T07:51:32.000-05:00;21.13
EQ-76;2023-06-15T08:09:04.000-05:00;31.9
EQ-38;2024-02-19T08:11:31.000-05:00;27.79
EQ-29;2023-01-06T22:03:59.000-05:00;39.59
EQ-56;2024-02-29T04:46:48.000-05:00;29.79
EQ-71;2023-01-24T10:15:22.000-05:00;34.77
EQ-64;2024-04-06T06:20:50.000-05:00;21.59
EQ-16;2023-01-14T06:42:59.000-05:00;32.61
EQ-37;2023-10-20T21:01:27.000-05:00;37.4
EQ-21;2023-02-28T20:55:33.000-05:00;35.86
EQ-07;2023-09-24T19:15:24.000-05:00;34.77
EQ-77;2023-03-20T02:04:32.000-05:00;38.09
EQ-33;2024-09-25T20:35:24.000-05:00;27.71
EQ-33;2023-11-13T01:20:22.000-05:00;38.79
EQ-28;2023-11-27T13:37:09.000-05:00;31.73
EQ-24;2023-07-24T18:39:31.000-05:00;39.1
EQ-68;2023-07-11T23:12:38.000-05:00;23.5
EQ-22;2024-03-07T16:53:22.000-05:00;30.29
EQ-34;2024-04-04T14:02:23.000-05:00;24.51
EQ-65;2023-05-24T12:04:58.000-05:00;25.32
EQ-08;2023-02-13T15:31:08.000-05:00;34.46
EQ-60;2023-03-01T00:46:37.000-05:00;25.45
EQ-17;2024-06-19T11:04:33.000-05:00;26.87
EQ-43;2023-10-29T00:06:34.000-05:00;22.66
EQ-56;2024-03-20T02:08:41.000-05:00;31.44
EQ-72;2023-01-25T05:35:14.000-05:00;36.27
EQ-67;2024-09-12T12:11:39.000-05:00;33.0
EQ-87;2024-04-02T21:03:33.000-05:00;39.02
EQ-07;2023-10-19T16:45:15.000-05:00;25.2
EQ-22;2023-02-19T07:46:03.000-05:00;20.33
EQ-15;2024-03-04T09:02:55.000-05:00;26.33
EQ-63;2024-02-03T16:47:04.000-05:00;27.38
EQ-04;2023-07-22T12:13:20.000-05:00;23.78
EQ-53;2023-04-11T12:27:00.000-05:00;27.83
EQ-20;2023-12-05T02:49:02.000-05:00;20.13
EQ-38;2023-06-21T14:14:41.000-05:00;32.13
EQ-42;2023-05-10T13:05:53.000-05:00;36.07
EQ-40;2023-05-25T18:34:22.000-05:00;25.5
EQ-88;2023-04-22T05:24:56.000-05:00;37.17
EQ-53;2023-03-19T17:56:50.000-05:00;33.2
EQ-64;2023-07-08T13:29:32.000-05:00;39.93
EQ-70;2024-09-09T06:30:14.000-05:00;24.22
EQ-30;2023-03-08T21:46:41.000-05:00;31.26
EQ-36;2023-03-27T08:03:28.000-05:00;35.74
EQ-34;2024-09-14T13:13:46.000-05:00;28.72
EQ-02;2023-08-31T18:07:00.000-05:00;35.46
EQ-22;2023-03-24T20:28:26.000-05:00;26.57
EQ-71;2024-08-08T05:06:36.000-05:00;25.61
EQ-97;2023-08-21T09:23:04.000-05:00;39.43
EQ-73;2023-12-21T00:46:37.000-05:00;26.01
EQ-88;2023-09-27T08:50:30.000-05:00;32.09
EQ-93;2024-04-11T20:24:38.000-05:00;35.89
EQ-86;2024-04-20T07:16:22.000-05:00;35.79
EQ-23;2023-10-26T06:02:31.000-05:00;39.0
EQ-97;2023-09-01T00:36:30.000-05:00;25.51
EQ-47;2024-01-08T06:42:19.000-05:00;22.61
EQ-91;2023-11-13T06:45:35.000-05:00;29.89
EQ-70;2023-03-21T03:07:22.000-05:00;32.96
EQ-94;2023-12-30T12:30:33.000-05:00;22.53
EQ-56;2023-02-15T00:30:30.000-05:00;27.96
EQ-87;2023-11-10T18:49:25.000-05:00;31.68
EQ-11;2024-08-05T20:03:04.000-05:00;30.05
EQ-70;2023-09-23T07:42:03.000-05:00;28.46
EQ-21;2023-06-23T04:26:50.000-05:00;37.5
EQ-37;2024-03-25T14:14:07.000-05:00;38.63
EQ-95;2024-09-13T07:59:39.000-05:00;23.25
EQ-34;2024-03-21T20:52:23.000-05:00;24.86
EQ-11;2024-08-08T13:15:45.000-05:00;30.09
EQ-85;2023-10-31T00:14:58.000-05:00;32.28
EQ-94;2023-03-16T01:36:07.000-05:00;31.5
EQ-94;2023-08-10T05:45:14.000-05:00;33.86
EQ-22;2023-03-03T09:58:21.000-05:00;38.85
EQ-86;2023-08-17T23:51:19.000-05:00;38.68
EQ-56;2023-09-27T22:08:33.000-05:00;26.61
EQ-46;2024-08-06T04:03:35.000-05:00;20.97
EQ-76;2024-01-10T18:14:51.000-05:00;30.52
EQ-98;2024-03-17T03:24:51.000-05:00;36.83
EQ-16;2023-06-21T14:14:03.000-05:00;28.58
EQ-51;2023-09-06T01:35:05.000-05:00;28.64
EQ-74;2023-05-10T19:54:46.000-05:00;34.06
EQ-93;2023-02-26T03:45:09.000-05:00;31.65
EQ-58;2023-09-18T06:09:09.000-05:00;20.23
EQ-57;2023-12-01T15:07:27.000-05:00;30.86
EQ-09;2024-03-24T15:05:48.000-05:00;20.78
EQ-54;2023-01-03T23:15:55.000-05:00;25.59
EQ-76;2023-02-04T07:45:57.000-05:00;21.69
EQ-81;2023-03-03T10:25:59.000-05:00;23.18
EQ-18;2023-11-17T09:45:53.000-05:00;39.39
EQ-60;2024-02-11T00:31:07.000-05:00;35.6
EQ-32;2023-06-02T10:01:01.000-05:00;24.63
EQ-22;2024-01-30T19:34:34.000-05:00;21.57
EQ-18;2024-02-16T12:42:41.000-05:00;20.93
EQ-27;2023-03-18T02:38:23.000-05:00;27.18
EQ-92;2023-03-05T08:16:33.000-05:00;22.33
EQ-77;2024-09-10T22:06:23.000-05:00;37.11
EQ-18;2023-07-23T10:34:47.000-05:00;20.61
EQ-73;2024-04-30T10:27:17.000-05:00;38.56
EQ-48;2023-09-11T05:48:43.000-05:00;37.44
EQ-30;2024-05-21T13:14:42.000-05:00;38.77
EQ-28;2023-09-02T20:07:05.000-05:00;35.21
EQ-27;2023-01-17T17:25:39.000-05:00;39.13
EQ-73;2023-02-16T19:24:10.000-05:00;30.11
EQ-14;2023-06-28T16:54:58.000-05:00;20.82
EQ-17;2023-08-17T10:37:17.000-05:00;38.61
EQ-42;2024-04-13T11:20:07.000-05:00;30.83
EQ-60;2023-03-02T06:23:16.000-05:00;35.76
EQ-67;2024-01-21T07:42:41.000-05:00;34.39
EQ-51;2023-12-01T04:40:31.000-05:00;25.41
EQ-26;2023-09-05T11:20:01.000-05:00;35.05
EQ-04;2023-07-28T04:11:39.000-05:00;20.14
EQ-50;2023-05-31T14:08:43.000-05:00;27.1
EQ-77;2023-08-28T12:41:33.000-05:00;22.53
EQ-05;2024-09-05T10:51:47.000-05:00;31.62
EQ-08;2023-07-29T20:31:01.000-05:00;24.96
EQ-06;2024-07-28T02:51:04.000-05:00;33.11
EQ-89;2024-03-14T21:09:11.000-05:00;32.44
EQ-16;2024-08-02T17:29:33.000-05:00;33.79
EQ-52;2024-07-01T18:44:22.000-05:00;21.07
EQ-84;2024-02-07T06:32:12.000-05:00;28.25
EQ-93;2023-07-31T04:42:35.000-05:00;23.28
EQ-64;2023-03-14T22:13:31.000-05:00;32.76
EQ-97;2023-06-28T07:34:01.000-05:00;23.24
EQ-94;2023-05-30T02:50:23.000-05:00;23.0
EQ-37;2024-05-12T08:13:39.000-05:00;34.32
EQ-63;2024-07-11T22:22:17.000-05:00;23.02
EQ-54;2024-04-23T20:38:20.000-05:00;31.45
EQ-06;2023-07-19T06:12:13.000-05:00;33.01
EQ-42;2023-08-02T22:36:44.000-05:00;34.62
EQ-37;2023-08-06T08:28:41.000-05:00;25.31
EQ-26;2023-04-27T18:35:04.000-05:00;21.16
EQ-14;2024-06-26T22:40:18.000-05:00;23.74
EQ-95;2023-02-28T02:40:48.000-05:00;29.24
EQ-66;2023-08-07T08:53:44.000-05:00;23.19
EQ-68;2024-03-17T23:11:46.000-05:00;29.76
EQ-38;2024-09-25T11:17:54.000-05:00;22.75
EQ-52;2023-10-03T21:49:04.000-05:00;32.43
EQ-97;2024-04-02T00:21:43.000-05:00;29.97
EQ-98;2024-09-08T05:35:43.000-05:00;32.08
EQ-88;2023-08-13T22:55:26.000-05:00;30.92
EQ-52;2024-04-04T13:27:48.000-05:00;25.01
EQ-41;2024-06-14T01:47:37.000-05:00;37.03
EQ-59;2024-04-23T02:10:01.000-05:00;38.76
EQ-30;2023-12-22T07:14:12.000-05:00;23.44
EQ-72;2023-10-25T12:15:15.000-05:00;34.79
EQ-96;2023-08-15T17:33:40.000-05:00;34.3
EQ-21;2023-05-17T18:21:48.000-05:00;34.23
EQ-52;2024-08-23T10:05:53.000-05:00;39.91
EQ-23;2023-02-24T05:42:45.000-05:00;30.16
EQ-21;2023-07-28T21:04:17.000-05:00;35.28
EQ-71;2023-11-09T09:12:19.000-05:00;31.4
EQ-78;2023-09-07T09:12:00.000-05:00;28.16
EQ-19;2023-02-09T07:35:18.000-05:00;34.64
EQ-96;2023-08-16T18:22:17.000-05:00;35.66
EQ-77;2023-07-08T18:23:37.000-05:00;35.16
EQ-53;2024-02-19T23:00:53.000-05:00;39.58
EQ-83;2023-11-10T09:13:27.000-05:00;25.7
EQ-40;2024-07-19T21:28:44.000-05:00;25.88
EQ-71;2024-01-06T02:45:21.000-05:00;20.23
EQ-16;2024-09-18T22:33:23.000-05:00;37.19
EQ-35;2023-02-24T13:26:38.000-05:00;36.03
EQ-63;2024-02-15T19:20:52.000-05:00;38.04
EQ-23;2023-04-09T22:51:11.000-05:00;39.18
EQ-92;2024-05-05T10:58:02.000-05:00;36.71
EQ-48;2023-01-17T21:01:25.000-05:00;22.01
EQ-81;2023-08-08T15:46:32.000-05:00;32.03
EQ-23;2023-03-18T09:01:27.000-05:00;20.14
EQ-13;2024-07-01T07:26:27.000-05:00;32.93
EQ-03;2023-03-20T08:12:07.000-05:00;29.42
EQ-59;2023-01-28T13:32:24.000-05:00;39.88
EQ-14;2023-07-03T08:39:38.000-05:00;33.02
EQ-20;2024-09-01T13:12:28.000-05:00;30.95
EQ-74;2024-02-18T06:35:43.000-05:00;34.97
EQ-04;2024-08-09T21:57:47.000-05:00;23.9
EQ-79;2023-05-02T22:25:41.000-05:00;23.91
EQ-60;2023-02-07T22:10:50.000-05:00;34.21
EQ-83;2024-07-10T04:00:36.000-05:00;30.5
EQ-16;2024-01-12T12:46:14.000-05:00;30.82
EQ-82;2024-05-26T18:30:36.000-05:00;23.83
EQ-46;2024-01-30T08:33:28.000-05:00;21.51
EQ-39;2023-08-17T19:02:26.000-05:00;29.2
EQ-14;2023-02-12T20:18:29.000-05:00;34.93
EQ-89;2024-08-27T14:45:15.000-05:00;25.48
EQ-38;2023-08-28T17:12:56.000-05:00;26.55
EQ-54;2024-08-25T14:46:12.000-05:00;33.75
EQ-63;2024-08-27T18:19:33.000-05:00;26.39
EQ-84;2023-09-24T05:00:16.000-05:00;28.43
EQ-22;2023-12-12T01:36:58.000-05:00;30.95
EQ-02;2023-10-03T18:29:36.000-05:00;21.1
EQ-11;2024-05-25T03:47:20.000-05:00;39.53
EQ-76;2024-06-13T02:16:01.000-05:00;39.22
EQ-36;2024-01-25T02:15:41.000-05:00;22.12
EQ-01;2023-09-21T11:32:27.000-05:00;33.68
EQ-82;2023-11-13T01:48:04.000-05:00;24.51
EQ-38;2023-04-22T13:32:52.000-05:00;21.38
EQ-08;2023-09-16T23:12:13.000-05:00;23.79
EQ-02;2023-09-23T04:55:15.000-05:00;31.38
EQ-63;2023-10-19T14:58:59.000-05:00;32.21
EQ-54;2023-09-12T12:21:41.000-05:00;32.64
EQ-77;2024-09-13T06:42:05.000-05:00;22.62
EQ-41;2023-12-03T17:47:02.000-05:00;32.37
EQ-95;2023-05-31T22:01:46.000-05:00;31.27
EQ-27;2023-01-15T10:56:25.000-05:00;25.03
EQ-74;2023-03-25T19:11:58.000-05:00;38.96
EQ-06;2023-03-20T20:11:32.000-05:00;35.74
EQ-19;2024-06-01T13:20:13.000-05:00;39.89
EQ-81;2024-05-14T03:49:36.000-05:00;25.3
EQ-81;2024-01-22T18:38:44.000-05:00;28.45
EQ-05;2023-10-05T19:57:56.000-05:00;22.96
EQ-77;2023-08-16T17:46:56.000-05:00;25.11
EQ-72;2023-02-28T18:00:39.000-05:00;25.8
EQ-60;2024-06-10T06:05:56.000-05:00;23.55
EQ-78;2023-10-31T20:15:21.000-05:00;24.37
EQ-14;2023-10-05T04:43:59.000-05:00;24.13
EQ-70;2023-10-22T05:17:47.000-05:00;27.5
EQ-83;2023-05-22T00:46:25.000-05:00;34.62
EQ-36;2023-12-16T20:43:27.000-05:00;33.22
EQ-05;2024-06-13T12:04:11.000-05:00;37.32
EQ-67;2023-11-28T07:42:19.000-05:00;31.04
EQ-90;2024-09-10T02:59:25.000-05:00;28.68
EQ-27;2023-06-29T08:23:14.000-05:00;23.81
EQ-10;2024-08-10T03:01:49.000-05:00;30.54
EQ-14;2024-07-01T20:20:53.000-05:00;38.03
EQ-87;2024-07-30T13:34:49.000-05:00;29.5
EQ-32;2023-02-03T13:33:01.000-05:00;37.25
EQ-59;2023-05-07T07:23:14.000-05:00;22.38
EQ-53;2023-12-15T22:21:30.000-05:00;23.92
EQ-84;2023-03-12T09:26:21.000-05:00;36.74
EQ-38;2024-01-26T02:00:15.000-05:00;39.69
EQ-50;2023-11-27T09:03:12.000-05:00;25.73
EQ-90;2023-06-24T02:24:02.000-05:00;33.42
EQ-25;2023-08-17T06:14:09.000-05:00;30.32
EQ-01;2023-02-18T09:45:59.000-05:00;20.44
EQ-60;2024-08-27T19:16:39.000-05:00;36.15
EQ-47;2023-09-24T00:53:56.000-05:00;25.76
EQ-75;2023-09-27T03:58:12.000-05:00;23.94
EQ-40;2023-12-29T07:52:36.000-05:00;26.72
EQ-05;2023-12-02T19:24:46.000-05:00;36.72
EQ-12;2024-01-17T19:55:56.000-05:00;37.83
EQ-65;2023-10-30T06:27:59.000-05:00;27.35
EQ-06;2023-11-28T10:56:43.000-05:00;20.94
EQ-39;2024-04-29T22:48:34.000-05:00;34.38
EQ-57;2024-04-09T20:57:24.000-05:00;29.4
EQ-82;2024-03-29T00:21:43.000-05:00;37.18
EQ-34;2024-01-02T22:15:09.000-05:00;27.29
EQ-08;2024-05-19T14:51:04.000-05:00;21.76
EQ-42;2024-05-22T09:08:10.000-05:00;33.35
EQ-83;2023-04-01T02:09:39.000-05:00;25.12
EQ-60;2024-02-13T06:45:47.000-05:00;38.82
